削除フラグ,【基本】Bカート商品ID,【基本】商品名,【基本】商品管理番号,【基本】キャッチコピー,【基本】メインカテゴリID,【基本】サブカテゴリID,【基本】特集ID（1）,【基本】特集ID（2）,【基本】特集ID（3）,【基本】生産地,【基本】サイズ,【基本】素材,【基本】注意事項,【基本】商品特徴,【基本】カスタム項目1,【基本】カスタム項目2,【基本】カスタム項目3,【基本】カスタム項目4,【基本】カスタム項目5,【基本】カスタム項目6,【基本】カスタム項目7,【基本】説明,【基本】meta_title,【基本】meta_keywords,【基本】meta_description,【基本】画像,【基本】商品グループID,【基本】状態,【基本】商品非表示グループ,【基本】商品非表示の例外(顧客ID),【基本】販売開始日時,【基本】販売終了日時,【基本】更新日時,【基本】レスポンシブ上部フリースペース,【基本】レスポンシブ中部フリースペース,【基本】レスポンシブ下部フリースペース,【基本】ダウンロードファイルパス（zipなど）,【基本】レコメンド,【基本】商品一覧表示パターン,【基本】表示順,【セット】BカートセットID,【セット】セット名,【セット】品番,【セット】JANコード,【セット】ロケーション,【セット】上代タイプ,【セット】上代,【セット】配送グループ,【セット】配送サイズ,【セット】カスタム項目1,【セット】カスタム項目2,【セット】カスタム項目3,【セット】商品オプションID,【セット】説明,【セット】単価,【セット】特別価格,【セット】入数,【セット】単位,【セット】税区分,【セット】最小注文可能数,【セット】最大注文可能数,【セット】在庫,【セット】在庫制限,【セット】在庫表示パターン,【セット】在庫わずか数,【セット】売上数,【セット】決済制限,【セット】表示順,【セット】商品グループID,【セット】状態,【セット】商品セット非表示グループ,【セット】商品セット非表示の例外(顧客ID),【セット】更新日時,【セット】グループ価格1,【セット】グループ価格2,【セット】グループ価格3,【セット】グループ価格4,【セット】グループ価格5,【セット】グループ価格6,【セット】グループ価格7,【セット】グループ価格8,【セット】グループ価格9,【セット】グループ価格10,サブ画像1,サブ画像2,サブ画像3,サブ画像4,サブ画像5,サブ画像6,サブ画像キャプション1,サブ画像キャプション2,サブ画像キャプション3,サブ画像キャプション4,サブ画像キャプション5,サブ画像キャプション6
,3375,たかちよ 純米大吟醸 Summer Blue 生酒,,旨みがたっぷりと詰まった夏の限定酒,41,,9,,,新潟県,,,,,,,,,,,,"特定の果実をイメージして醸されるひらがな「たかちよ」夏の生酒です。
このボトルでは""熟したパイナップル""をイメージしています。ポップで大胆で甘旨味があります。そのジューシーさはシリーズの中でもトップクラス！
純米大吟醸という高精米のスペックが、濃厚ながらもサラリとした口当たりを演出し、ただの甘濃いお酒としていないところがこのお酒のスゴイところ。余韻をほのかに残し、そのままゆるやかに収束していきます。
この夏酒、オススメです。",,,,https://www.af-1.jp/bottle/12250.jpg,,表示,,,,,2021/3/16 15:37,,"<table class=""spec"" border=""1"">
  <tr>
    <th class=""spec"">使用米</th><td class=""spec"">非公開</td>
  </tr>
  <tr>
    <th class=""spec"">磨き</th><td class=""spec"">48%</td>
  </tr>
  <tr>
    <th class=""spec"">特定名称酒など</th><td class=""spec"">純米大吟醸/生酒</td>
  </tr>
  <tr>
    <th class=""spec"">度数</th><td class=""spec"">16度</td>
  </tr>
  </table>","<img src=""https://www.af-1.jp/img/aji_12250.png"">",,,0,0,4439,たかちよ 純米大吟醸 Summer Blue 生酒 720ml,12251,,,非表示,0,弊社指定の運送会社,1250,,,,,,1600,,1,本,1,,,0,0,1,0,0,,0,,表示,,,2022/3/20 17:36,1600,1600,1600,1600,,,,,,,,,,,,,たかちよ 純米大吟醸 Summer Blue 生酒,,,,,
,3382,高千代 辛口純米+19 おりがらみ生,,ドカンと辛くドカンと旨い！,41,,2,9,,新潟県,,,,,,,,,,,,"辛さを表す日本酒度では、全国のお酒でも中々お目にかかることが出来ない「+19」という相当な辛口酒。しかもおりがらみという非常にニクイお酒となっています。おりが放つメロン様の香りと、甘みをともなった旨みが大辛口の酒と絡み合い、不思議な感覚に覆われます。
終盤は「+19」の数値よろしくスパーン！と切れていきます。
日本酒度「+19」のおりがらみ酒というだけでも気になるのに、さらにそれが旨さも兼ね備えているともなれば一飲の価値アリです！",,,,https://www.af-1.jp/bottle/12257.jpg,,表示,,,,,2021/3/16 15:37,,"<table class=""spec"" border=""1"">
  <tr>
    <th class=""spec"">使用米</th><td class=""spec"">美山錦</td>
  </tr>
  <tr>
    <th class=""spec"">磨き</th><td class=""spec"">扁平精米65％</td>
  </tr>
  <tr>
    <th class=""spec"">特定名称酒など</th><td class=""spec"">純米/生酒</td>
  </tr>
  <tr>
    <th class=""spec"">度数</th><td class=""spec"">16度以上17度未満</td>
  </tr>
  </table>","<img src=""https://www.af-1.jp/img/aji_12257.png"">",,,0,0,4452,高千代 辛口純米+19 おりがらみ生 1.8L,12257,,,非表示,0,弊社指定の運送会社,3000,,,,,,2500,,1,本,1,,,0,0,1,0,0,,0,,表示,,,,2500,2500,2500,2500,,,,,,,,,,,,,高千代 辛口純米+19 おりがらみ生,,,,,
,3382,高千代 辛口純米+19 おりがらみ生,,ドカンと辛くドカンと旨い！,41,,2,9,,新潟県,,,,,,,,,,,,"辛さを表す日本酒度では、全国のお酒でも中々お目にかかることが出来ない「+19」という相当な辛口酒。しかもおりがらみという非常にニクイお酒となっています。おりが放つメロン様の香りと、甘みをともなった旨みが大辛口の酒と絡み合い、不思議な感覚に覆われます。
終盤は「+19」の数値よろしくスパーン！と切れていきます。
日本酒度「+19」のおりがらみ酒というだけでも気になるのに、さらにそれが旨さも兼ね備えているともなれば一飲の価値アリです！",,,,https://www.af-1.jp/bottle/12257.jpg,,表示,,,,,2021/3/16 15:37,,"<table class=""spec"" border=""1"">
  <tr>
    <th class=""spec"">使用米</th><td class=""spec"">美山錦</td>
  </tr>
  <tr>
    <th class=""spec"">磨き</th><td class=""spec"">扁平精米65％</td>
  </tr>
  <tr>
    <th class=""spec"">特定名称酒など</th><td class=""spec"">純米/生酒</td>
  </tr>
  <tr>
    <th class=""spec"">度数</th><td class=""spec"">16度以上17度未満</td>
  </tr>
  </table>","<img src=""https://www.af-1.jp/img/aji_12257.png"">",,,0,0,4453,高千代 辛口純米+19 おりがらみ生 720ml,12258,,,非表示,0,弊社指定の運送会社,1250,,,,,,1250,,1,本,1,,,0,0,1,0,0,,0,,表示,,,,1250,1250,1250,1250,,,,,,,,,,,,,高千代 辛口純米+19 おりがらみ生,,,,,
,3379,高千代 純米大吟醸 一本〆活性にごり,,強烈なガス感！米の旨みとシビれる爽快感！,41,,9,,,新潟県,,,,,,,,,,,,"夏らしいクールな見た目の活性にごり酒。
強烈な発泡感が喉を刺激します。
旨さ十分、キレ味抜群、またにごりの生酒ながら度数も控えめにしているの飲みやすさも抜群です。
地元魚沼産の「一本〆」の米の味を堪能し、生きた酵母の風味を堪能し、活性にごりによるガス感をお楽しみ下さい！",,,,https://www.af-1.jp/bottle/12272.jpg,,表示,,,,,2021/3/16 15:37,,"<table class=""spec"" border=""1"">
  <tr>
    <th class=""spec"">使用米</th><td class=""spec"">魚沼産一本〆</td>
  </tr>
  <tr>
    <th class=""spec"">磨き</th><td class=""spec"">扁平精米50％</td>
  </tr>
  <tr>
    <th class=""spec"">特定名称酒など</th><td class=""spec"">純米大吟醸/生酒</td>
  </tr>
  <tr>
    <th class=""spec"">度数</th><td class=""spec"">14度以上15度未満</td>
  </tr>
  </table>","<img src=""https://www.af-1.jp/img/aji_12272.png"">",,,0,0,4446,高千代 純米大吟醸 一本〆活性にごり 1.8L,12272,,,非表示,0,弊社指定の運送会社,3000,,,,,,3200,,1,本,1,,,0,0,1,0,0,,0,,表示,,,,3200,3200,3200,3200,,,,,,,,,,,,,高千代 純米大吟醸 一本〆活性にごり,,,,,
,3379,高千代 純米大吟醸 一本〆活性にごり,,強烈なガス感！米の旨みとシビれる爽快感！,41,,9,,,新潟県,,,,,,,,,,,,"夏らしいクールな見た目の活性にごり酒。
強烈な発泡感が喉を刺激します。
旨さ十分、キレ味抜群、またにごりの生酒ながら度数も控えめにしているの飲みやすさも抜群です。
地元魚沼産の「一本〆」の米の味を堪能し、生きた酵母の風味を堪能し、活性にごりによるガス感をお楽しみ下さい！",,,,https://www.af-1.jp/bottle/12272.jpg,,表示,,,,,2021/3/16 15:37,,"<table class=""spec"" border=""1"">
  <tr>
    <th class=""spec"">使用米</th><td class=""spec"">魚沼産一本〆</td>
  </tr>
  <tr>
    <th class=""spec"">磨き</th><td class=""spec"">扁平精米50％</td>
  </tr>
  <tr>
    <th class=""spec"">特定名称酒など</th><td class=""spec"">純米大吟醸/生酒</td>
  </tr>
  <tr>
    <th class=""spec"">度数</th><td class=""spec"">14度以上15度未満</td>
  </tr>
  </table>","<img src=""https://www.af-1.jp/img/aji_12272.png"">",,,0,0,4447,高千代 純米大吟醸 一本〆活性にごり 720ml,12273,,,非表示,0,弊社指定の運送会社,1250,,,,,,1600,,1,本,1,,,0,0,1,0,0,,0,,表示,,,,1600,1600,1600,1600,,,,,,,,,,,,,高千代 純米大吟醸 一本〆活性にごり,,,,,
,3380,高千代 純米大吟醸 一本〆秋上がり,,秋の到来は高千代の到来,41,,10,,,新潟県,,,,,,,,,,,,"秋酒「ひやおろし」として出荷される、ひと夏の熟成を経た高千代の季節限定酒。本来ひやおろしでは一度火入れをしてからの熟成となるのですが、こちらのお酒では例外的に生酒での出荷となります。
高千代らしく、濃厚で米の旨さが際立っています。口当たりはソフトでまろやか。生酒熟成によるものでしょうか、通常のひやおろしよりも熟成による深みが感じられます。中盤以降ではキレがあり、旨さの後は力強いキレ味。タレなどの濃厚な食材との相性は抜群。本格派の旨みよし、キレ良しの秋酒です。",,,,https://www.af-1.jp/bottle/12274.jpg,,表示,,,,,2021/3/16 15:37,,"<table class=""spec"" border=""1"">
  <tr>
    <th class=""spec"">使用米</th><td class=""spec"">魚沼産一本〆</td>
  </tr>
  <tr>
    <th class=""spec"">磨き</th><td class=""spec"">扁平精米48％</td>
  </tr>
  <tr>
    <th class=""spec"">特定名称酒など</th><td class=""spec"">純米大吟醸/生酒</td>
  </tr>
  <tr>
    <th class=""spec"">度数</th><td class=""spec"">16度以上17度未満</td>
  </tr>
  </table>","<img src=""https://www.af-1.jp/img/aji_12274.png"">",,,0,0,4448,高千代 純米大吟醸 一本〆秋上がり 1.8L,12274,,,非表示,0,弊社指定の運送会社,3000,,,,,,3400,,1,本,1,,,0,0,1,0,0,,0,,表示,,,,3400,3400,3400,3400,,,,,,,,,,,,,高千代 純米大吟醸 一本〆秋上がり,,,,,
,3380,高千代 純米大吟醸 一本〆秋上がり,,秋の到来は高千代の到来,41,,10,,,新潟県,,,,,,,,,,,,"秋酒「ひやおろし」として出荷される、ひと夏の熟成を経た高千代の季節限定酒。本来ひやおろしでは一度火入れをしてからの熟成となるのですが、こちらのお酒では例外的に生酒での出荷となります。
高千代らしく、濃厚で米の旨さが際立っています。口当たりはソフトでまろやか。生酒熟成によるものでしょうか、通常のひやおろしよりも熟成による深みが感じられます。中盤以降ではキレがあり、旨さの後は力強いキレ味。タレなどの濃厚な食材との相性は抜群。本格派の旨みよし、キレ良しの秋酒です。",,,,https://www.af-1.jp/bottle/12274.jpg,,表示,,,,,2021/3/16 15:37,,"<table class=""spec"" border=""1"">
  <tr>
    <th class=""spec"">使用米</th><td class=""spec"">魚沼産一本〆</td>
  </tr>
  <tr>
    <th class=""spec"">磨き</th><td class=""spec"">扁平精米48％</td>
  </tr>
  <tr>
    <th class=""spec"">特定名称酒など</th><td class=""spec"">純米大吟醸/生酒</td>
  </tr>
  <tr>
    <th class=""spec"">度数</th><td class=""spec"">16度以上17度未満</td>
  </tr>
  </table>","<img src=""https://www.af-1.jp/img/aji_12274.png"">",,,0,0,4449,高千代 純米大吟醸 一本〆秋上がり 720ml,12275,,,非表示,0,弊社指定の運送会社,1250,,,,,,1700,,1,本,1,,,0,0,1,0,0,,0,,表示,,,,1700,1700,1700,1700,,,,,,,,,,,,,高千代 純米大吟醸 一本〆秋上がり,,,,,
,5417,たかちよ 純米 Xmasﾗﾍﾞﾙfeatさかずきんちゃん,,"真っ赤なリンゴが弾けるイメージ！
たかちよのクリスマス酒！",41,,,,,新潟県,,,,,,,,,,,,"たかちよからクリスマスをお祝いするお酒の登場です。
ラベルにはかわいらしいサンタの装いをしたさかずきんちゃん。

栓を開けた途端、冬らしく爽やかに赤リンゴのようなジューシーで果実感のある香りが弾けます。
口に含むと、テーマの「林檎」を思わせる、ギュッと凝縮されたエキス感！
冬の夜を華やかに彩るイルミネーションのように、輝きを感じるたかちよのクリスマス酒。

まるで「大人のりんごジュース」…日頃日本酒を飲みなれない方にもオススメの、飲みやすい一本です。",,,,https://www.af-1.jp/bottle/12444.jpg,,表示,,,,,2022/1/31 19:12,,"<table class=""spec"" border=""1"">
  <tr>
    <th class=""spec"">使用米</th><td class=""spec"">非公開</td>
  </tr>
  <tr>
    <th class=""spec"">磨き</th><td class=""spec""純米規格</td>
  </tr>
  <tr>
    <th class=""spec"">特定名称酒など</th><td class=""spec"">純米/無濾過生原酒</td>
  </tr>
  <tr>
    <th class=""spec"">度数</th><td class=""spec"">14度</td>
  </tr>
</table>","<img src=""https://www.af-1.jp/img/aji_12444.png"">",,,0,0,7031,たかちよ 純米 Xmasﾗﾍﾞﾙfeatさかずきんちゃん 1.8L,12444,,,非表示,0,弊社指定の運送会社,3000,,,,,,3200,,1,本,1,,,0,0,1,1,0,,0,,表示,,,,3200,3200,3200,3200,,,,,,,,,,,,,たかちよ 純米 Xmasﾗﾍﾞﾙfeatさかずきんちゃん,,,,,
,5417,たかちよ 純米 Xmasﾗﾍﾞﾙfeatさかずきんちゃん,,"真っ赤なリンゴが弾けるイメージ！
たかちよのクリスマス酒！",41,,,,,新潟県,,,,,,,,,,,,"たかちよからクリスマスをお祝いするお酒の登場です。
ラベルにはかわいらしいサンタの装いをしたさかずきんちゃん。

栓を開けた途端、冬らしく爽やかに赤リンゴのようなジューシーで果実感のある香りが弾けます。
口に含むと、テーマの「林檎」を思わせる、ギュッと凝縮されたエキス感！
冬の夜を華やかに彩るイルミネーションのように、輝きを感じるたかちよのクリスマス酒。

まるで「大人のりんごジュース」…日頃日本酒を飲みなれない方にもオススメの、飲みやすい一本です。",,,,https://www.af-1.jp/bottle/12444.jpg,,表示,,,,,2022/1/31 19:12,,"<table class=""spec"" border=""1"">
  <tr>
    <th class=""spec"">使用米</th><td class=""spec"">非公開</td>
  </tr>
  <tr>
    <th class=""spec"">磨き</th><td class=""spec""純米規格</td>
  </tr>
  <tr>
    <th class=""spec"">特定名称酒など</th><td class=""spec"">純米/無濾過生原酒</td>
  </tr>
  <tr>
    <th class=""spec"">度数</th><td class=""spec"">14度</td>
  </tr>
</table>","<img src=""https://www.af-1.jp/img/aji_12444.png"">",,,0,0,7032,たかちよ 純米 Xmasﾗﾍﾞﾙfeatさかずきんちゃん 720ml,12445,,,非表示,0,弊社指定の運送会社,1250,,,,,,1600,,1,本,1,,,0,0,1,1,0,,0,,表示,,,,1600,1600,1600,1600,,,,,,,,,,,,,たかちよ 純米 Xmasﾗﾍﾞﾙfeatさかずきんちゃん,,,,,
,4663,たかちよ 純米大吟醸 PINEAPPLE GOLD,,完熟のパイナップルをイメージ！ ゴージャスな大人の円熟味を感じて！,41,,,,,新潟県,,,,,,,,,,,,"日本屈指の米どころ、新潟県南魚沼市にて醸される銘酒『たかちよ』。ラベル毎に特定の果実をイメージして醸されるシリーズで、色とりどりに咲き誇る味わいは高い人気を誇っています。

今回ご紹介するのは完熟のパイナップルをイメージして醸された『PINEAPPLE GOLD』という一本。パイナップルを思わせる黄金色のラベルがきらりと輝きます。

熟れたパイナップルのような濃密な香り。口に含むととろりとした甘みの奥に軽やかに広がる酸味がジューシー。円熟味がありながら、ゴージャスな大人の美しさを感じるそんな味わいに仕上げられています。
夏気分・南国気分溢れる芳醇な一本、しっかり冷やしトロピカルな味わいを存分にお楽しみください！",,,本,https://www.af-1.jp/bottle/12588.jpg,,表示,,,,,2021/2/21 17:57,,"<table class=""spec"" border=""1"">
  <tr>
    <th class=""spec"">使用米</th><td class=""spec"">国産米</td>
  </tr>
  <tr>
    <th class=""spec"">磨き</th><td class=""spec"">非公開</td>
  </tr>
  <tr>
    <th class=""spec"">特定名称酒など</th><td class=""spec"">純米大吟醸/生酒</td>
  </tr>
</table>","<img src=""https://www.af-1.jp/img/aji_12588.png"">",,,0,0,6168,たかちよ 純米大吟醸 PINEAPPLE GOLD　1.8L,12588,,,非表示,0,弊社指定の運送会社,3000,,,,,,3200,,1,本,1,,,0,0,1,0,0,,0,,表示,,,2023/8/3 19:38,3200,3200,3200,3200,,,,,,,,,,,,,たかちよ 純米大吟醸 PINEAPPLE GOLD,,,,,
,4663,たかちよ 純米大吟醸 PINEAPPLE GOLD,,完熟のパイナップルをイメージ！ ゴージャスな大人の円熟味を感じて！,41,,,,,新潟県,,,,,,,,,,,,"日本屈指の米どころ、新潟県南魚沼市にて醸される銘酒『たかちよ』。ラベル毎に特定の果実をイメージして醸されるシリーズで、色とりどりに咲き誇る味わいは高い人気を誇っています。

今回ご紹介するのは完熟のパイナップルをイメージして醸された『PINEAPPLE GOLD』という一本。パイナップルを思わせる黄金色のラベルがきらりと輝きます。

熟れたパイナップルのような濃密な香り。口に含むととろりとした甘みの奥に軽やかに広がる酸味がジューシー。円熟味がありながら、ゴージャスな大人の美しさを感じるそんな味わいに仕上げられています。
夏気分・南国気分溢れる芳醇な一本、しっかり冷やしトロピカルな味わいを存分にお楽しみください！",,,本,https://www.af-1.jp/bottle/12588.jpg,,表示,,,,,2021/2/21 17:57,,"<table class=""spec"" border=""1"">
  <tr>
    <th class=""spec"">使用米</th><td class=""spec"">国産米</td>
  </tr>
  <tr>
    <th class=""spec"">磨き</th><td class=""spec"">非公開</td>
  </tr>
  <tr>
    <th class=""spec"">特定名称酒など</th><td class=""spec"">純米大吟醸/生酒</td>
  </tr>
</table>","<img src=""https://www.af-1.jp/img/aji_12588.png"">",,,0,0,6169,たかちよ 純米大吟醸 PINEAPPLE GOLD　720ml,12589,,,非表示,0,弊社指定の運送会社,1250,,,,,,1600,,1,本,1,,,0,0,1,0,0,,0,,表示,,,2023/8/3 19:39,1600,1600,1600,1600,,,,,,,,,,,,,たかちよ 純米大吟醸 PINEAPPLE GOLD,,,,,
